,dvcat,weight,Survived,airbag,seatbelt,frontal,sex,ageOFocc,yearacc,yearVeh,abcat,occRole,deploy,injSeverity,caseid
236,25-39,10.799999999930199,Not_Survived,none,none,1,m,53,1998,1982.0,unavail,driver,0,4.0,4:93:1
237,10-24,28.0799999998417,Not_Survived,none,none,1,m,51,1998,1988.0,unavail,driver,0,4.0,4:113:1
238,40-54,30.9679999998771,Not_Survived,none,belted,1,m,51,1998,1982.0,unavail,driver,0,4.0,4:123:1
239,40-54,23.0259999998379,Not_Survived,airbag,belted,1,f,72,1998,1997.0,deploy,pass,1,4.0,4:136:1
240,25-39,59.0779999997467,Not_Survived,none,none,1,m,20,1998,1994.0,unavail,driver,0,3.0,5:2:1
241,25-39,23.5839999997988,Not_Survived,airbag,none,1,m,32,1998,1995.0,deploy,driver,1,4.0,5:12:1
242,25-39,23.5839999997988,Not_Survived,airbag,none,1,m,42,1998,1995.0,deploy,pass,1,4.0,5:12:1
243,55+,23.5839999997988,Not_Survived,none,belted,0,m,26,1998,1988.0,unavail,driver,0,4.0,5:20:2
244,55+,23.5839999997988,Not_Survived,none,belted,0,m,26,1998,1988.0,unavail,pass,0,4.0,5:20:2
245,25-39,27.2829999998212,Not_Survived,none,none,0,m,37,1998,1990.0,unavail,driver,0,4.0,5:41:1
246,40-54,27.2829999998212,Not_Survived,none,none,1,f,57,1998,1986.0,unavail,driver,0,4.0,5:43:1
247,55+,27.2829999998212,Not_Survived,none,belted,1,f,45,1998,1991.0,unavail,driver,0,4.0,5:43:2
248,40-54,23.5839999997988,Not_Survived,airbag,none,1,f,24,1998,1994.0,deploy,driver,1,4.0,5:45:1
249,55+,90.09099999908359,Not_Survived,airbag,none,1,m,27,1998,1994.0,deploy,driver,1,4.0,5:115:1
250,55+,131.126999998465,Not_Survived,none,none,1,m,72,1998,1991.0,unavail,driver,0,4.0,5:145:2
251,55+,9.26899999997113,Not_Survived,none,none,0,f,18,1998,1986.0,unavail,pass,0,4.0,6:13:1
252,40-54,9.26899999997113,Not_Survived,none,none,1,m,16,1998,1987.0,unavail,driver,0,4.0,6:14:1
253,40-54,9.26899999997113,Not_Survived,none,none,1,f,17,1998,1987.0,unavail,pass,0,4.0,6:14:1
254,55+,9.26899999997113,Not_Survived,none,none,1,f,23,1998,1986.0,unavail,pass,0,4.0,6:14:2
255,55+,14.432999999960899,Not_Survived,airbag,none,0,m,27,1998,1993.0,deploy,driver,1,4.0,6:16:1
256,55+,9.57399999990594,Not_Survived,none,none,0,m,18,1998,1987.0,unavail,pass,0,4.0,6:60:2
257,40-54,17.4919999998529,Not_Survived,airbag,none,1,m,47,1998,1997.0,deploy,driver,1,4.0,6:137:1
258,10-24,17.4919999998529,Not_Survived,none,belted,1,f,44,1998,1994.0,unavail,pass,0,4.0,6:138:1
259,25-39,8.52399999997579,Not_Survived,none,none,1,f,18,1998,1989.0,unavail,driver,0,4.0,6:139:1
260,55+,16.060999999987,Not_Survived,airbag,none,1,m,29,1998,1997.0,deploy,driver,1,4.0,6:147:1
261,25-39,22.625,Not_Survived,airbag,belted,0,f,39,1998,1992.0,deploy,driver,1,4.0,8:44:1
262,25-39,22.625,Not_Survived,none,none,1,f,77,1998,1985.0,unavail,driver,0,4.0,8:71:1
263,55+,66.2919999994338,Not_Survived,airbag,none,1,m,24,1998,1998.0,deploy,driver,1,4.0,8:124:1
264,40-54,66.2919999994338,Not_Survived,none,none,1,m,72,1998,1988.0,unavail,driver,0,4.0,8:198:1
265,40-54,37.201999999582796,Not_Survived,none,none,0,m,80,1998,1986.0,unavail,driver,0,4.0,9:6:1
266,25-39,29.8409999997821,Not_Survived,none,none,0,m,28,1998,1984.0,unavail,driver,0,4.0,9:40:1
267,55+,20.4129999999423,Not_Survived,airbag,belted,1,m,30,1998,1998.0,deploy,driver,1,4.0,9:53:1
268,40-54,20.4129999999423,Not_Survived,none,none,1,f,40,1998,1983.0,unavail,driver,0,4.0,9:57:1
269,40-54,20.4129999999423,Not_Survived,none,none,1,m,40,1998,1983.0,unavail,pass,0,4.0,9:57:1
270,55+,18.707999999867802,Not_Survived,none,none,0,m,44,1998,1993.0,unavail,driver,0,3.0,9:70:1
271,10-24,26.2289999998175,Not_Survived,none,none,0,m,35,1998,1986.0,unavail,driver,0,4.0,9:72:1
272,10-24,32.1529999999329,Not_Survived,none,none,0,m,59,1998,1993.0,unavail,driver,0,4.0,9:75:1
273,40-54,20.4129999999423,Not_Survived,airbag,belted,0,m,34,1998,1991.0,deploy,driver,1,4.0,9:83:1
274,55+,24.905999999959,Not_Survived,airbag,belted,1,f,73,1998,1994.0,deploy,driver,1,4.0,9:87:1
275,40-54,20.4129999999423,Not_Survived,airbag,belted,0,f,34,1998,1996.0,deploy,pass,1,4.0,9:105:1
276,55+,20.4129999999423,Not_Survived,none,belted,0,f,46,1998,1988.0,unavail,driver,0,4.0,9:113:1
277,55+,52.6469999998808,Not_Survived,airbag,belted,0,f,27,1998,1995.0,deploy,driver,1,4.0,9:136:1
278,55+,49.4559999997728,Not_Survived,airbag,none,1,f,73,1998,1998.0,deploy,driver,1,4.0,9:144:1
279,10-24,52.519999999553,Not_Survived,airbag,belted,0,m,54,1998,1995.0,deploy,driver,1,4.0,9:150:1
280,55+,46.5659999996424,Not_Survived,airbag,belted,0,f,47,1998,1993.0,deploy,driver,1,4.0,11:14:1
281,40-54,46.5659999996424,Not_Survived,airbag,none,1,m,42,1998,1991.0,deploy,driver,1,4.0,11:18:2
282,55+,46.5659999996424,Not_Survived,none,belted,1,f,47,1998,1986.0,unavail,driver,0,4.0,11:28:1
283,25-39,49.482999999541796,Not_Survived,airbag,none,0,m,34,1998,1996.0,deploy,driver,1,3.0,11:29:1
284,40-54,46.5659999996424,Not_Survived,none,none,1,f,16,1998,1985.0,unavail,driver,0,4.0,11:34:1
285,40-54,46.5659999996424,Not_Survived,none,none,1,f,17,1998,1994.0,unavail,driver,0,4.0,11:127:2
286,55+,49.482999999541796,Not_Survived,airbag,belted,1,m,16,1998,1998.0,deploy,driver,1,5.0,11:135:1
287,40-54,49.689999999944106,Not_Survived,none,belted,0,f,19,1998,1992.0,unavail,driver,0,3.0,11:136:1
288,40-54,46.5659999996424,Not_Survived,none,belted,1,f,46,1998,1988.0,unavail,driver,0,4.0,11:164:1
289,55+,46.5659999996424,Not_Survived,airbag,none,1,m,36,1998,1996.0,nodeploy,driver,0,4.0,11:196:1
290,25-39,46.5659999996424,Not_Survived,none,belted,1,m,24,1998,1994.0,unavail,pass,0,4.0,11:213:2
291,10-24,46.5659999996424,Not_Survived,airbag,belted,1,m,74,1998,1994.0,nodeploy,driver,0,4.0,11:214:1
292,10-24,46.5659999996424,Not_Survived,airbag,none,0,m,80,1998,1998.0,nodeploy,driver,0,4.0,11:218:1
293,55+,32.4669999997132,Not_Survived,airbag,belted,0,m,22,1998,1991.0,deploy,driver,1,4.0,12:4:1
294,10-24,32.4669999997132,Not_Survived,airbag,belted,1,m,66,1998,1995.0,nodeploy,driver,0,4.0,12:40:1
295,25-39,32.4669999997132,Not_Survived,airbag,none,0,m,33,1998,1993.0,deploy,driver,1,4.0,12:47:1
296,40-54,32.4669999997132,Not_Survived,none,none,0,f,42,1998,1986.0,unavail,driver,0,4.0,12:52:1
297,40-54,32.4669999997132,Not_Survived,none,none,0,m,30,1998,1986.0,unavail,pass,0,4.0,12:52:1
298,40-54,32.4669999997132,Not_Survived,airbag,belted,0,f,34,1998,1993.0,nodeploy,driver,0,4.0,12:54:1
299,55+,173.34899999946396,Not_Survived,none,none,1,f,54,1998,1984.0,unavail,driver,0,2.0,12:123:1
300,25-39,32.4669999997132,Not_Survived,airbag,none,0,m,57,1998,1994.0,nodeploy,driver,0,4.0,12:125:2
301,55+,107.139999999665,Not_Survived,airbag,none,0,m,21,1998,1996.0,deploy,driver,1,4.0,12:169:1
302,25-39,32.4669999997132,Not_Survived,airbag,none,1,m,37,1998,1990.0,deploy,driver,1,4.0,12:186:1
303,55+,41.0689999996684,Not_Survived,none,none,0,m,20,1998,1989.0,unavail,driver,0,4.0,12:206:1
304,40-54,62.9849999998696,Not_Survived,airbag,none,1,m,40,1998,1999.0,deploy,driver,1,4.0,12:234:1
305,55+,32.4669999997132,Not_Survived,airbag,none,0,f,25,1998,1998.0,deploy,driver,1,4.0,12:241:1
306,55+,32.4669999997132,Not_Survived,airbag,none,0,f,52,1998,1998.0,deploy,pass,1,4.0,12:241:1
307,10-24,81.5169999999925,Not_Survived,none,none,0,m,40,1998,1986.0,unavail,driver,0,4.0,13:51:1
308,10-24,81.5169999999925,Not_Survived,none,none,0,m,37,1998,1984.0,unavail,driver,0,4.0,13:64:2
309,25-39,81.5169999999925,Not_Survived,none,none,0,f,61,1998,1985.0,unavail,driver,0,4.0,13:65:1
310,10-24,81.5169999999925,Not_Survived,none,belted,0,f,22,1998,1988.0,unavail,pass,0,4.0,13:101:1
311,25-39,81.5169999999925,Not_Survived,none,none,1,m,31,1998,1988.0,unavail,driver,0,4.0,13:101:2
312,25-39,81.5169999999925,Not_Survived,none,none,0,m,40,1998,1985.0,unavail,pass,0,4.0,13:107:2
313,25-39,81.5169999999925,Not_Survived,none,belted,0,f,51,1998,1992.0,unavail,pass,0,4.0,13:118:1
314,25-39,81.5169999999925,Not_Survived,none,belted,0,f,16,1998,1994.0,unavail,pass,0,4.0,13:168:1
315,40-54,81.5169999999925,Not_Survived,none,none,0,m,18,1998,1985.0,unavail,driver,0,4.0,13:211:1
316,55+,88.76599999982858,Not_Survived,none,belted,0,m,54,1998,1988.0,unavail,driver,0,4.0,41:2:1
317,40-54,28.0549999999348,Not_Survived,none,none,1,f,57,1998,1983.0,unavail,driver,0,4.0,41:28:1
318,55+,24.302999999839802,Not_Survived,none,none,1,f,43,1998,1985.0,unavail,driver,0,4.0,41:48:1
319,25-39,26.9029999999329,Not_Survived,none,none,1,m,21,1998,1992.0,unavail,driver,0,4.0,41:61:1
320,25-39,65.9819999998435,Not_Survived,airbag,none,1,f,80,1998,1993.0,deploy,driver,1,4.0,41:76:1
321,25-39,48.5449999999255,Not_Survived,none,none,0,m,27,1998,1990.0,unavail,driver,0,4.0,41:129:1
322,55+,24.302999999839802,Not_Survived,none,none,1,f,22,1998,1986.0,unavail,driver,0,4.0,41:147:1
323,25-39,49.7679999996908,Not_Survived,airbag,belted,0,m,49,1998,1996.0,deploy,driver,1,3.0,43:4:1
324,55+,52.4139999998733,Not_Survived,none,belted,1,f,31,1998,1985.0,unavail,driver,0,4.0,43:10:1
325,55+,52.4139999998733,Not_Survived,none,belted,1,f,50,1998,1985.0,unavail,pass,0,4.0,43:10:1
326,40-54,52.4139999998733,Not_Survived,none,belted,0,m,17,1998,1987.0,unavail,driver,0,4.0,43:26:2
327,55+,52.4139999998733,Not_Survived,none,belted,1,m,59,1998,1985.0,unavail,driver,0,4.0,43:34:2
328,25-39,52.4139999998733,Not_Survived,none,belted,0,f,61,1998,1993.0,unavail,pass,0,4.0,43:42:2
329,55+,52.4139999998733,Not_Survived,none,none,1,m,39,1998,1988.0,unavail,driver,0,4.0,43:56:3
330,55+,52.4139999998733,Not_Survived,none,none,1,f,45,1998,1988.0,unavail,pass,0,4.0,43:56:3
331,40-54,52.4139999998733,Not_Survived,none,belted,0,f,92,1998,1987.0,unavail,driver,0,4.0,43:80:2
332,55+,52.4139999998733,Not_Survived,airbag,belted,1,f,64,1998,1992.0,deploy,driver,1,4.0,43:88:1
333,40-54,52.4139999998733,Not_Survived,none,none,0,f,32,1998,1986.0,unavail,driver,0,4.0,43:97:1
334,40-54,245.81999999843498,Not_Survived,none,belted,1,m,33,1998,1989.0,unavail,driver,0,4.0,43:137:1
335,40-54,52.4139999998733,Not_Survived,airbag,belted,0,m,41,1998,1994.0,nodeploy,driver,0,4.0,43:188:1
336,40-54,52.4139999998733,Not_Survived,airbag,belted,0,f,42,1998,1998.0,deploy,driver,1,4.0,43:212:2
337,25-39,82.0989999994636,Not_Survived,airbag,belted,0,f,72,1998,1997.0,nodeploy,driver,0,4.0,43:258:1
338,25-39,82.0989999994636,Not_Survived,none,belted,0,m,23,1998,1991.0,unavail,driver,0,4.0,43:259:1
339,25-39,52.4139999998733,Not_Survived,airbag,belted,0,f,45,1998,1997.0,nodeploy,driver,0,4.0,43:280:1
340,40-54,52.4139999998733,Not_Survived,none,belted,0,m,22,1998,1985.0,unavail,driver,0,4.0,43:285:2
341,40-54,52.4139999998733,Not_Survived,none,belted,0,m,26,1998,1985.0,unavail,pass,0,4.0,43:285:2
342,40-54,47.502999999560394,Not_Survived,none,belted,1,m,49,1998,1985.0,unavail,driver,0,3.0,43:293:1
343,25-39,68.1419999999925,Not_Survived,none,belted,0,f,22,1998,1988.0,unavail,driver,0,4.0,45:21:1
344,40-54,81.55699999909852,Not_Survived,airbag,none,0,f,19,1998,1998.0,nodeploy,driver,0,4.0,45:48:2
345,55+,68.1419999999925,Not_Survived,none,none,0,m,18,1998,1986.0,unavail,driver,0,4.0,45:52:1
346,25-39,68.1419999999925,Not_Survived,none,none,1,m,55,1998,1987.0,unavail,driver,0,4.0,45:61:4
347,10-24,116.811999999918,Not_Survived,none,belted,0,f,69,1998,1987.0,unavail,driver,0,3.0,45:74:1
348,55+,68.1419999999925,Not_Survived,none,none,0,f,85,1998,1985.0,unavail,driver,0,4.0,45:76:2
349,25-39,68.1419999999925,Not_Survived,none,none,0,m,46,1998,1976.0,unavail,pass,0,4.0,45:93:1
350,25-39,70.3079999992624,Not_Survived,none,belted,1,m,88,1998,1990.0,unavail,driver,0,4.0,45:114:1
351,10-24,68.1419999999925,Not_Survived,none,none,0,m,31,1998,1995.0,unavail,driver,0,4.0,45:128:4
352,55+,112.94499999936701,Not_Survived,none,none,1,f,36,1998,1985.0,unavail,driver,0,4.0,45:162:2
353,40-54,68.1419999999925,Not_Survived,none,none,1,m,23,1998,1987.0,unavail,driver,0,4.0,45:178:1
354,25-39,1344.16699999571,Not_Survived,none,belted,0,f,18,1998,1993.0,unavail,pass,0,3.0,48:10:1
355,25-39,917.253999993205,Not_Survived,none,none,0,m,19,1998,1982.0,unavail,driver,0,4.0,48:95:1
356,55+,660.444999992847,Not_Survived,none,none,1,m,26,1998,1991.0,unavail,driver,0,4.0,48:148:1
357,55+,15.9809999999125,Not_Survived,none,none,1,m,19,1998,1988.0,unavail,driver,0,4.0,49:4:1
358,40-54,6.833999999973461,Not_Survived,none,none,1,m,58,1998,1989.0,unavail,driver,0,4.0,49:28:1
359,40-54,6.833999999973461,Not_Survived,none,none,1,f,47,1998,1989.0,unavail,pass,0,3.0,49:28:1
360,40-54,6.833999999973461,Not_Survived,none,belted,1,f,54,1998,1993.0,unavail,pass,0,4.0,49:28:2
361,40-54,6.833999999973461,Not_Survived,none,belted,0,f,24,1998,1985.0,unavail,driver,0,4.0,49:40:1
362,25-39,8.847999999998141,Not_Survived,airbag,none,0,m,19,1998,1993.0,nodeploy,driver,0,4.0,49:52:1
363,55+,6.833999999973461,Not_Survived,airbag,none,1,m,54,1998,1997.0,nodeploy,driver,0,4.0,49:58:1
364,10-24,6.833999999973461,Not_Survived,airbag,none,0,m,35,1998,1995.0,deploy,driver,1,4.0,49:76:1
365,55+,7.08199999999488,Not_Survived,airbag,belted,0,f,23,1998,1995.0,deploy,driver,1,4.0,49:83:1
366,25-39,7.07599999994272,Not_Survived,airbag,none,0,m,51,1998,1998.0,nodeploy,driver,0,4.0,49:95:1
367,40-54,6.833999999973461,Not_Survived,none,none,1,m,37,1998,1986.0,unavail,driver,0,4.0,49:107:1
368,25-39,6.833999999973461,Not_Survived,none,none,0,m,23,1998,1978.0,unavail,driver,0,4.0,49:114:1
369,55+,4.03699999995297,Not_Survived,none,none,1,m,20,1998,1993.0,unavail,driver,0,4.0,49:120:1
370,55+,8.805999999982301,Not_Survived,none,none,1,m,39,1998,1992.0,unavail,driver,0,4.0,49:139:1
371,25-39,19.7679999999236,Not_Survived,airbag,none,0,m,70,1998,1995.0,deploy,pass,1,4.0,49:148:1
372,55+,13.6689999999944,Not_Survived,airbag,belted,1,f,51,1998,1995.0,deploy,driver,1,4.0,49:151:1
373,40-54,13.6689999999944,Not_Survived,airbag,belted,0,f,87,1998,1995.0,nodeploy,pass,0,4.0,49:163:1
374,40-54,13.6689999999944,Not_Survived,airbag,belted,0,m,18,1998,1998.0,nodeploy,pass,0,4.0,49:167:1
375,40-54,7.5949999999720585,Not_Survived,none,none,1,m,27,1998,1987.0,unavail,driver,0,4.0,72:7:1
376,40-54,12.1329999999143,Not_Survived,none,none,0,m,21,1998,1984.0,unavail,pass,0,4.0,72:42:2
377,55+,3.93999999997322,Not_Survived,none,none,1,m,81,1998,1989.0,unavail,driver,0,4.0,72:73:1
378,55+,3.93999999997322,Not_Survived,airbag,none,1,m,60,1998,1992.0,deploy,driver,1,4.0,72:73:2
379,40-54,12.170999999972999,Not_Survived,none,none,1,m,37,1998,1989.0,unavail,driver,0,4.0,72:98:1
380,40-54,25.1829999999609,Not_Survived,none,none,1,m,48,1998,1988.0,unavail,driver,0,4.0,73:38:2
381,55+,25.1829999999609,Not_Survived,none,none,1,m,36,1998,1987.0,unavail,driver,0,4.0,73:58:1
382,55+,25.1829999999609,Not_Survived,none,belted,1,m,28,1998,1988.0,unavail,driver,0,4.0,73:62:2
383,40-54,25.1829999999609,Not_Survived,none,none,1,m,43,1998,1994.0,unavail,driver,0,4.0,73:76:1
384,40-54,33.6899999999441,Not_Survived,none,none,0,m,43,1998,1993.0,unavail,driver,0,4.0,73:97:2
385,55+,46.335999999661,Not_Survived,none,none,0,m,22,1998,1991.0,unavail,pass,0,3.0,73:104:1
386,40-54,25.1829999999609,Not_Survived,airbag,none,1,m,80,1998,1998.0,deploy,driver,1,4.0,73:106:1
387,10-24,146.310999998823,Not_Survived,airbag,none,0,f,48,1998,1998.0,nodeploy,driver,0,4.0,73:145:2
388,25-39,46.335999999661,Not_Survived,airbag,none,0,f,78,1998,1995.0,deploy,pass,1,4.0,73:156:1
389,25-39,17.8629999998957,Not_Survived,airbag,belted,0,m,41,1998,1995.0,deploy,driver,1,4.0,74:3:1
390,25-39,17.8629999998957,Not_Survived,airbag,none,0,f,41,1998,1995.0,deploy,pass,1,3.0,74:3:1
391,10-24,12.1929999999702,Not_Survived,airbag,none,0,m,57,1998,1993.0,nodeploy,pass,0,4.0,74:11:2
392,55+,12.1929999999702,Not_Survived,none,none,0,m,17,1998,1990.0,unavail,driver,0,4.0,74:16:2
393,55+,12.1929999999702,Not_Survived,none,none,0,m,16,1998,1990.0,unavail,pass,0,4.0,74:16:2
394,40-54,8.626999999978581,Not_Survived,none,belted,0,m,19,1998,1994.0,unavail,pass,0,4.0,74:100:1
395,40-54,22.4249999998137,Not_Survived,none,belted,1,m,59,1998,1987.0,unavail,driver,0,4.0,74:135:1
396,10-24,19.286999999778303,Not_Survived,none,belted,1,f,80,1998,1981.0,unavail,driver,0,3.0,74:150:1
397,25-39,15.8049999999348,Not_Survived,airbag,belted,0,m,62,1998,1997.0,deploy,driver,1,4.0,74:159:1
398,25-39,45.620999999809996,Not_Survived,none,none,1,f,33,1998,1982.0,unavail,pass,0,4.0,75:28:1
399,55+,50.686999999918,Not_Survived,none,none,1,m,25,1998,1991.0,unavail,driver,0,4.0,75:104:1
400,55+,50.686999999918,Not_Survived,none,none,1,m,32,1998,1991.0,unavail,pass,0,4.0,75:104:1
401,55+,45.620999999809996,Not_Survived,none,belted,1,m,66,1998,1984.0,unavail,driver,0,4.0,75:149:2
402,25-39,406.953999999911,Not_Survived,none,belted,0,m,86,1998,1984.0,unavail,driver,0,4.0,76:26:1
403,55+,58.95699999993671,Not_Survived,none,none,0,f,74,1998,1989.0,unavail,driver,0,4.0,78:67:2
404,40-54,86.27299999911341,Not_Survived,airbag,none,1,m,18,1998,1995.0,nodeploy,driver,0,4.0,78:83:1
405,40-54,3.01499999998487,Not_Survived,none,belted,0,m,16,1998,1981.0,unavail,driver,0,4.0,79:7:1
406,55+,3.01499999998487,Not_Survived,none,belted,0,m,16,1998,1988.0,unavail,pass,0,4.0,79:28:1
407,40-54,0.904999999998836,Not_Survived,none,belted,0,m,20,1998,1983.0,unavail,driver,0,4.0,79:42:1
408,55+,3.01499999998487,Not_Survived,airbag,none,1,m,23,1998,1998.0,deploy,driver,1,4.0,79:46:1
409,55+,3.01499999998487,Not_Survived,airbag,none,1,f,27,1998,1998.0,deploy,pass,1,4.0,79:46:1
410,40-54,3.01499999998487,Not_Survived,none,belted,0,m,48,1998,1984.0,unavail,driver,0,4.0,79:48:1
411,55+,3.01499999998487,Not_Survived,none,none,1,m,27,1998,1995.0,unavail,driver,0,4.0,79:89:2
412,40-54,6.02999999996973,Not_Survived,none,belted,0,m,21,1998,1983.0,unavail,driver,0,4.0,79:187:1
413,25-39,14.9859999999171,Not_Survived,none,none,0,m,38,1998,1989.0,unavail,driver,0,4.0,81:8:1
414,25-39,21.899999999906893,Not_Survived,none,belted,1,m,34,1998,1991.0,unavail,driver,0,4.0,81:10:1
415,40-54,20.800999999977602,Not_Survived,none,none,1,m,51,1998,1993.0,unavail,driver,0,4.0,81:52:1
416,40-54,26.168999999994398,Not_Survived,none,belted,1,f,27,1998,1988.0,unavail,pass,0,4.0,81:67:2
417,40-54,26.168999999994398,Not_Survived,none,none,1,f,36,1998,1982.0,unavail,driver,0,4.0,81:100:1
418,55+,47.9979999996722,Not_Survived,none,none,1,f,29,1998,1988.0,unavail,driver,0,4.0,81:103:1
419,55+,8.42999999993481,Not_Survived,none,belted,0,m,29,1998,1983.0,unavail,driver,0,4.0,82:2:1
420,25-39,5.35499999998137,Not_Survived,none,belted,1,f,88,1998,1969.0,unavail,pass,0,3.0,82:8:2
421,55+,6.6449999999604215,Not_Survived,none,none,1,f,37,1998,1979.0,unavail,driver,0,4.0,82:167:1
422,40-54,50.5939999995753,Not_Survived,none,belted,0,m,67,1999,1986.0,unavail,driver,0,4.0,2:43:1
423,55+,50.5939999995753,Not_Survived,none,none,1,f,68,1999,1988.0,unavail,driver,0,4.0,2:52:1
424,55+,50.5939999995753,Not_Survived,none,none,1,f,47,1999,1988.0,unavail,pass,0,4.0,2:52:1
425,55+,27.7989999998827,Not_Survived,none,belted,1,m,19,1999,1992.0,unavail,driver,0,4.0,2:64:2
426,25-39,50.5939999995753,Not_Survived,none,none,1,m,67,1999,1986.0,unavail,driver,0,4.0,2:82:1
427,40-54,27.7989999998827,Not_Survived,none,none,1,m,55,1999,1986.0,unavail,driver,0,4.0,2:104:1
428,10-24,27.7989999998827,Not_Survived,none,none,0,m,37,1999,1993.0,unavail,pass,0,4.0,2:128:1
429,55+,49.144999999553,Not_Survived,none,none,1,f,71,1999,1989.0,unavail,driver,0,3.0,2:130:1
430,40-54,58.933999999891995,Not_Survived,none,none,1,m,42,1999,1992.0,unavail,driver,0,4.0,2:145:1
431,55+,58.933999999891995,Not_Survived,airbag,none,1,m,23,1999,1997.0,deploy,driver,1,4.0,2:145:2
432,10-24,13.7309999999125,Not_Survived,none,none,0,m,45,1999,1994.0,unavail,driver,0,4.0,4:4:1
433,40-54,18.9459999999963,Not_Survived,none,belted,0,f,18,1999,1993.0,unavail,driver,0,4.0,4:92:2
434,55+,19.194999999832397,Not_Survived,airbag,belted,0,m,21,1999,1997.0,nodeploy,driver,0,4.0,5:8:1
435,40-54,127.26799999922501,Not_Survived,none,belted,0,f,64,1999,1992.0,unavail,driver,0,4.0,5:131:1
436,55+,14.4429999999702,Not_Survived,airbag,none,1,m,62,1999,1998.0,deploy,driver,1,4.0,6:13:1
437,55+,19.9719999998342,Not_Survived,airbag,none,1,m,43,1999,1998.0,deploy,driver,1,4.0,6:29:2
438,55+,17.066999999806303,Not_Survived,airbag,none,1,m,32,1999,1997.0,deploy,driver,1,3.0,6:38:1
439,25-39,12.856999999960001,Not_Survived,none,none,1,f,45,1999,1988.0,unavail,pass,0,4.0,6:117:1
440,40-54,52.2989999996498,Not_Survived,none,belted,1,f,78,1999,1989.0,unavail,driver,0,4.0,8:60:2
441,55+,85.8139999993145,Not_Survived,airbag,none,0,m,81,1999,1991.0,deploy,driver,1,4.0,8:64:1
442,10-24,53.9559999997728,Not_Survived,airbag,none,1,m,78,1999,1993.0,nodeploy,pass,0,4.0,8:157:2
443,25-39,53.9559999997728,Not_Survived,airbag,belted,0,m,65,1999,1996.0,deploy,driver,1,4.0,8:182:2
444,25-39,41.308999999892,Not_Survived,none,none,0,m,45,1999,1986.0,unavail,driver,0,4.0,9:13:1
445,40-54,26.8899999998976,Not_Survived,airbag,none,1,m,16,1999,1995.0,deploy,driver,1,4.0,9:34:1
446,10-24,59.729999999981395,Not_Survived,airbag,none,0,m,20,1999,1994.0,nodeploy,driver,0,4.0,9:61:1
447,55+,48.204999999608795,Not_Survived,none,belted,0,f,84,1999,1988.0,unavail,driver,0,4.0,9:68:2
448,55+,50.635999999940395,Not_Survived,airbag,belted,1,m,17,1999,1995.0,deploy,pass,1,4.0,9:78:1
449,40-54,18.3189999999013,Not_Survived,none,belted,1,m,45,1999,1988.0,unavail,driver,0,4.0,9:97:1
450,25-39,25.7089999997988,Not_Survived,none,belted,0,m,80,1999,1989.0,unavail,driver,0,3.0,9:123:2
451,10-24,31.504999999888202,Not_Survived,airbag,none,0,m,28,1999,1995.0,nodeploy,driver,0,4.0,9:129:1
452,25-39,59.6539999996312,Not_Survived,none,none,1,m,55,1999,1995.0,unavail,driver,0,4.0,9:141:1
453,55+,26.617999999783894,Not_Survived,none,none,0,m,25,1999,1989.0,unavail,driver,0,4.0,9:165:1
454,40-54,26.617999999783894,Not_Survived,none,none,1,m,56,1999,1994.0,unavail,driver,0,4.0,9:165:2
455,55+,50.5779999997467,Not_Survived,none,belted,1,m,17,1999,1993.0,unavail,driver,0,4.0,11:28:1
456,25-39,50.5779999997467,Not_Survived,none,belted,0,m,19,1999,1986.0,unavail,driver,0,4.0,11:33:1
